Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2021-02-12 14:03:57.00,2021-02-12 22:03:57.00,1199.761474132538,39.888736,116.342551,11.17339798973073,46.09020801819861,1.42501711950147,21928.13635559148,22.09393831335321,0,179.1743927001953,178.2635040283203,185.5820465087891,10,-207.6751927861054,0
2021-02-12 14:03:58.00,2021-02-12 22:03:58.00,1200.761485338211,39.888550,116.342554,11.12858943513472,45.51833226066083,1.456507376791875,21948.74703039335,22.06940162528102,0,179.3609008789062,178.2635040283203,185.5820465087891,10,-179.1168823485335,0
2021-02-12 14:03:59.00,2021-02-12 22:03:59.00,1201.761496663094,39.888367,116.342557,10.98758479885053,44.87974523566663,1.470665996446264,21969.20550391333,21.98278710769804,0,179.1566619873047,178.2635040283203,185.5820465087891,10,-159.8813422935657,0
2021-02-12 14:04:00.00,2021-02-12 22:04:00.00,1202.761508107185,39.888177,116.342561,10.96392537679865,45.4810825092718,1.317830861003331,21990.35008121912,21.92059480763343,0,179.1566619873047,178.2635040283203,185.5820465087891,10,-159.0402362396142,0
2021-02-12 14:04:01.00,2021-02-12 22:04:01.00,1203.761520028114,39.887982,116.342564,11.1862276129789,45.79707616940141,1.222541745583336,22012.0316621219,21.86778984674856,0,179.2047729492188,178.2635040283203,185.5820465087891,10,-171.4040208794698,0
2021-02-12 14:04:02.00,2021-02-12 22:04:02.00,1204.761531591415,39.887786,116.342568,11.50247766476288,46.30464292224497,1.155056786848979,22033.79225627868,21.90065413356132,0,179.2047729492188,178.2635040283203,185.5820465087891,10,-208.5513759857167,0
2021-02-12 14:04:03.00,2021-02-12 22:04:03.00,1205.761541128159,39.887589,116.342572,12.01554770109046,46.69577841460705,1.102399028832221,22055.74955103275,21.99809405430032,0,179.2047729492188,177.2539825439453,184.5725250244141,10,-260.6069750639969,0
2021-02-12 14:04:04.00,2021-02-12 22:04:04.00,1206.761552929878,39.887392,116.342575,12.51321005023354,47.14156222715974,1.068851233025514,22077.68791388776,22.03570239419425,0,178.8777160644531,177.2539825439453,184.5725250244141,10,-352.3031239036908,0
2021-02-12 14:04:05.00,2021-02-12 22:04:05.00,1207.761564731598,39.887202,116.342540,8.392419778688444,47.88450485467911,1.278012448568015,22099.11595914561,22.13842299093539,0,180,177.2539825439453,184.5725250244141,10,-564.9922332829514,0
2021-02-12 14:04:06.00,2021-02-12 22:04:06.00,1208.761575937271,39.887007,116.342538,8.460620789188937,48.53200529888272,1.388383022674225,22120.82585151873,22.224145645408,0,178.9774627685547,177.2539825439453,184.5725250244141,10,-1909.204078897102,0
2021-02-12 14:04:07.00,2021-02-12 22:04:07.00,1209.761586904526,39.886811,116.342537,8.579001601649196,49.03611705731601,1.434449094220741,22142.63827198847,22.35050939763883,0,180,177.2539825439453,184.5725250244141,10,1346.577517575615,0
2021-02-12 14:04:08.00,2021-02-12 22:04:08.00,1210.761620283127,39.886617,116.342535,8.613970092017814,49.71353563014418,1.455589222001312,22164.17354329173,22.41008446123074,0,180,177.2539825439453,184.5725250244141,10,599.2661687826303,0
2021-02-12 14:04:09.00,2021-02-12 22:04:09.00,1211.7616096735,39.886421,116.342534,8.703415488939035,50.41718383412808,1.468042319875256,22186.05975898384,22.46069083095103,0,179.8047790527344,178.2790374755859,185.5975799560547,10,432.6196650907365,0
2021-02-12 14:04:10.00,2021-02-12 22:04:10.00,1212.761620521545,39.886221,116.342533,8.844004377630863,51.23333757091314,1.457237275432427,22208.27756099784,22.50669766658828,0,180.4722661201752,178.2790374755859,185.5975799560547,10,353.4126504445277,0
2021-02-12 14:04:11.00,2021-02-12 22:04:11.00,1213.761632323265,39.886025,116.342532,8.989351377409024,51.58084488287568,1.422470177437776,22230.06802216284,22.29978276301411,0,179.8047790527344,179.2902984619141,186.6088409423828,10,314.0405699930436,0
2021-02-12 14:04:12.00,2021-02-12 22:04:12.00,1214.761643767357,39.885833,116.342531,9.053624923563985,51.23945260513574,1.398382482397686,22251.50892073014,22.09852763119162,0,179.8047790527344,179.2902984619141,186.6088409423828,10,339.0091750027648,0
2021-02-12 14:04:13.00,2021-02-12 22:04:13.00,1215.761656999588,39.885640,116.342532,9.260494970233218,51.1348494971171,1.429851238438061,22272.96392799331,22.1893334012249,0,179.8047790527344,179.2902984619141,186.6088409423828,10,471.3853584980314,0
2021-02-12 14:04:14.00,2021-02-12 22:04:14.00,1216.761665821075,39.885444,116.342533,9.567885402492372,51.15590570960194,1.464400194790771,22294.72348436477,22.02702831778085,0,179.3350219726562,179.2902984619141,186.6088409423828,10,856.9921562853002,0
2021-02-12 14:04:15.00,2021-02-12 22:04:15.00,1217.761677861214,39.885247,116.342535,9.84852212488741,51.2239668276161,1.485813934855784,22316.65978842016,22.09702354047603,0,178.9997100830078,179.2902984619141,186.6088409423828,10,2078.324564797364,0
2021-02-12 14:04:16.00,2021-02-12 22:04:16.00,1218.76168847084,39.885047,116.342536,10.11563521943451,50.7164364028722,1.497617263671783,22338.943558829,22.1550504014429,0,179.2182006835938,179.2902984619141,186.6088409423828,10,-4226.17819926151,0
2021-02-12 14:04:17.00,2021-02-12 22:04:17.00,1219.761699557304,39.884850,116.342539,10.45146840629197,50.74116508383304,1.516107356773146,22360.87306747427,22.08526567386776,0,179.2182006835938,179.2902984619141,186.6088409423828,10,-1208.337901961342,0
2021-02-12 14:04:18.00,2021-02-12 22:04:18.00,1220.761711239815,39.884655,116.342542,10.74144779529877,50.66272339690477,1.534430326028018,22382.60416924475,21.82987131183746,0,179.2182006835938,180.2918243408203,187.6103668212891,10,-714.7862641175581,0
2021-02-12 14:04:19.00,2021-02-12 22:04:19.00,1221.761724591255,39.884463,116.342554,11.1269867205061,50.08572938572615,1.358803079566743,22403.95577828074,21.61870642941161,0,179.2182006835938,180.2918243408203,187.6103668212891,10,-652.2722663027387,0
2021-02-12 14:04:20.00,2021-02-12 22:04:20.00,1222.761734008789,39.884268,116.342562,11.37811612329047,50.01979635749012,1.236800390539077,22425.6958150676,21.69265380420355,0,179.5581970214844,180.2918243408203,187.6103668212891,10,-652.8345731224365,0
2021-02-12 14:04:21.00,2021-02-12 22:04:21.00,1223.761746168137,39.884075,116.342561,11.69391093649712,49.86269541550428,1.169199560975362,22447.25246757701,21.80031168992409,0,179.5581970214844,180.2918243408203,187.6103668212891,10,-840.9708376906304,0
2021-02-12 14:04:22.00,2021-02-12 22:04:22.00,1224.761756300926,39.883888,116.342576,11.63473547985289,49.73768983408809,1.11397625791351,22468.02118795363,21.83416428041866,0,179.110687083958,180.2918243408203,187.6103668212891,10,-1397.342968029219,0
2021-02-12 14:04:23.00,2021-02-12 22:04:23.00,1225.761767864227,39.883705,116.342582,11.54923557852115,49.6419735159725,1.06468379875758,22488.46376041661,21.83723140144767,0,178.9267251629573,180.2918243408203,187.6103668212891,10,-70974.83585326566,0
2021-02-12 14:04:24.00,2021-02-12 22:04:24.00,1226.761779665947,39.883519,116.342590,11.62397216872797,49.59092707186937,1.041672910088499,22509.15797432366,21.81021920973052,0,178.8692343118725,180.2918243408203,187.6103668212891,10,1072.04361890163,0
2021-02-12 14:04:25.00,2021-02-12 22:04:25.00,1227.761791348457,39.883332,116.342592,11.6498040017851,49.18801215384156,1.008001928818387,22529.99703405454,21.81117649780851,0,178.819817801622,180.2918243408203,187.6103668212891,10,522.4308959042529,0
2021-02-12 14:04:26.00,2021-02-12 22:04:26.00,1228.761801481247,39.883149,116.342589,11.69214444980452,49.17887303512543,0.9968946570589622,22550.354591119,21.80019082590153,0,179.0006006910019,180.2918243408203,187.6103668212891,10,345.1680921668723,0
2021-02-12 14:04:27.00,2021-02-12 22:04:27.00,1229.761811971664,39.882964,116.342584,11.7164495836424,49.02796895150095,0.9981829778131572,22570.91524313252,21.77735356714664,0,179.3188867660031,180.2918243408203,187.6103668212891,10,270.8769361080832,0
2021-02-12 14:04:28.00,2021-02-12 22:04:28.00,1230.76182949543,39.882786,116.342584,11.61040885416454,48.96836250275373,0.9808678558548124,22590.72156675737,21.71767636829641,0,179.3311522201474,180.2918243408203,187.6103668212891,10,218.7359388993542,0
2021-02-12 14:04:29.00,2021-02-12 22:04:29.00,1231.761836528778,39.882600,116.342585,11.53646358060823,48.81459208764136,0.9754976689305739,22611.49354884391,21.74250817355885,0,179.3500465672199,180.2918243408203,187.6103668212891,10,186.1850637305024,0
2021-02-12 14:04:30.00,2021-02-12 22:04:30.00,1232.761846661568,39.882416,116.342590,11.51352946193197,48.65642109047621,0.9726790951113352,22632.00493685917,21.74651083483542,0,179.2429533312094,180.2918243408203,187.6103668212891,10,181.8170192592598,0
2021-02-12 14:04:31.00,2021-02-12 22:04:31.00,1233.76185798645,39.882229,116.342605,11.52221205635701,48.52974064741284,0.9677523453428482,22652.7623460066,21.73525278953133,0,178.943420880168,180.2918243408203,187.6103668212891,10,194.7872613766523,0
2021-02-12 14:04:32.00,2021-02-12 22:04:32.00,1234.761870622635,39.882039,116.342618,11.56802860433781,48.54346255213022,0.9787141843692102,22674.0431875053,21.73457398481612,0,178.8131623167972,179.2845764160156,186.6031188964844,10,235.1623929748927,0
2021-02-12 14:04:33.00,2021-02-12 22:04:33.00,1235.761880755424,39.881847,116.342621,11.61764887267234,48.32188338600099,0.979648642338211,22695.41382555743,21.75124687201125,0,178.6385166008121,179.2845764160156,186.6031188964844,10,290.1167004119891,0
2021-02-12 14:04:34.00,2021-02-12 22:04:34.00,1236.761891484261,39.881654,116.342617,11.64479565810461,48.22718559205532,0.9624157083689103,22716.88861148538,21.78289628105388,0,178.6756792807879,179.2845764160156,186.6031188964844,10,386.3577187312404,0
2021-02-12 14:04:35.00,2021-02-12 22:04:35.00,1237.761908054352,39.881469,116.342645,11.69919987347716,48.16772825922817,0.9759693474306914,22737.56055217618,21.75650962363703,0,178.0177030071414,178.2805786132812,185.59912109375,10,637.879245782633,0
2021-02-12 14:04:35.99,2021-02-12 22:04:35.99,1238.760056018829,39.881280,116.342673,11.82160928298517,48.051762429066,0.9726169711577485,22758.78784405176,21.7972456136118,0,176.8930934419522,178.2805786132812,185.59912109375,10,2148.286734965391,0
2021-02-12 14:04:36.99,2021-02-12 22:04:36.99,1239.760075807571,39.881087,116.342690,11.99517198958704,48.00741373002529,0.9610865663007105,22780.28281068279,21.80612454960846,0,176.7437784798498,178.2805786132812,185.59912109375,10,-1556.654319552501,0
2021-02-12 14:04:37.99,2021-02-12 22:04:37.99,1240.760062217712,39.880905,116.342699,12.018503475204,48.07136046607047,0.9645752699390769,22800.61950253876,21.72320649008401,0,176.7714048357307,178.2805786132812,185.59912109375,10,-604.3690796836203,0
2021-02-12 14:04:38.99,2021-02-12 22:04:38.99,1241.760087370872,39.880717,116.342704,12.06512354627345,47.95572810526937,0.9699608818437806,22821.54032595109,21.72867991045419,0,176.947182264695,177.2772521972656,184.5957946777344,10,-370.5042680234901,0
2021-02-12 14:04:39.99,2021-02-12 22:04:39.99,1242.760077834129,39.880527,116.342713,12.04438941789296,48.08161697722971,0.9700066856089895,22842.63443369602,21.78202979923257,0,176.8838337530025,177.2772521972656,184.5957946777344,10,-261.6260963269648,0
2021-02-12 14:04:40.99,2021-02-12 22:04:40.99,1243.760101675987,39.880340,116.342730,12.0679542449195,48.01433060504496,0.9759771624586631,22863.50251508953,21.7924281851603,0,176.3243155899419,177.2772521972656,184.5957946777344,10,-206.4808597370812,0
2021-02-12 14:04:41.99,2021-02-12 22:04:41.99,1244.760091423988,39.880160,116.342699,11.85292358326594,48.10890321526676,0.9783101111563132,22883.71624474765,21.74484595557095,0,177.1659354606361,177.2772521972656,184.5957946777344,10,-192.0808402071991,0
2021-02-12 14:04:42.99,2021-02-12 22:04:42.99,1245.760121822357,39.879982,116.342688,11.81227418179468,48.01856125332415,0.9745572836823019,22903.59108720937,21.69095196321165,0,177.4691902137817,177.2772521972656,184.5957946777344,10,-192.292572201711,0
2021-02-12 14:04:43.99,2021-02-12 22:04:43.99,1246.760117650032,39.879801,116.342683,11.71315494929578,47.78825622797012,0.9698602987521548,22923.73049978741,21.66051859869897,0,177.7134683891986,176.2706146240234,183.5891571044922,10,-195.765679596482,0
2021-02-12 14:04:44.99,2021-02-12 22:04:44.99,1247.760148882866,39.879611,116.342686,11.68824885263824,47.73594067897648,0.9700377292841235,22944.89002372992,21.6899000861783,0,177.614958283417,176.2706146240234,183.5891571044922,10,-188.5147343126081,0
2021-02-12 14:04:45.99,2021-02-12 22:04:45.99,1248.760141968727,39.879421,116.342701,11.66180553480751,47.42727346625179,0.9647700369625615,22966.05296256436,21.72337323813736,0,177.3077463476868,176.2706146240234,183.5891571044922,10,-184.9717997006045,0
2021-02-12 14:04:46.99,2021-02-12 22:04:46.99,1249.760172009468,39.879233,116.342712,11.62992287974355,47.31836492009461,0.9689537435701635,22987.07930272349,21.72549839078972,0,177.2472946780355,176.2706146240234,183.5891571044922,10,-183.7066560286844,0
2021-02-12 14:04:47.99,2021-02-12 22:04:47.99,1250.760171175003,39.879042,116.342718,11.61396799999232,47.25115740858018,0.9654659701247597,23008.34209692221,21.73893024857846,0,177.4710277596133,176.2706146240234,183.5891571044922,10,-184.9557194131483,0
2021-02-12 14:04:48.99,2021-02-12 22:04:48.99,1251.760204434395,39.878850,116.342720,11.53698781776611,47.19370994158089,0.9706047605544059,23029.65813967749,21.75608843963961,0,177.6120025775217,176.2706146240234,183.5891571044922,10,-192.4968670761151,0
2021-02-12 14:04:49.99,2021-02-12 22:04:49.99,1252.760199546814,39.878660,116.342737,11.62807225620663,46.82952274475247,0.9727823510747736,23050.91647277129,21.80226807838391,0,177.3053117416387,176.2706146240234,183.5891571044922,10,-197.0598832578779,0
2021-02-12 14:04:50.99,2021-02-12 22:04:50.99,1253.760232210159,39.878470,116.342761,11.61774243407674,46.82762530259788,0.9652696032174412,23072.10841596957,21.82495626552404,0,177.2650386573449,176.2706146240234,183.5891571044922,10,-205.0779736436167,0
2021-02-12 14:04:51.99,2021-02-12 22:04:51.99,1254.76024389267,39.878277,116.342782,11.66457897893594,46.78008643072098,0.961935261842859,23093.70525803148,21.81906091131924,0,177.0947844212474,176.2706146240234,183.5891571044922,10,-203.8832591286177,0
2021-02-12 14:04:52.99,2021-02-12 22:04:52.99,1255.760135769844,39.878087,116.342811,11.67063355451619,46.84611551743001,0.9740718324762137,23114.96529070421,21.76176159577794,0,176.5999854063197,176.2706146240234,183.5891571044922,10,-213.3118988870909,0
2021-02-12 14:04:53.99,2021-02-12 22:04:53.99,1256.75999879837,39.877894,116.342838,11.61278873232504,47.08556168526411,0.9668601992072446,23136.62686476118,21.70296749783024,0,176.7627269888353,176.2706146240234,183.5891571044922,10,-227.3440532180277,0
2021-02-12 14:04:54.99,2021-02-12 22:04:54.99,1257.760032296181,39.877704,116.342870,11.54099635748889,47.71687571145594,0.9569718138943648,23157.86968291577,21.61385533837159,0,176.3010546301163,176.2706146240234,183.5891571044922,10,-277.4229256818612,0
2021-02-12 14:04:55.99,2021-02-12 22:04:55.99,1258.760070800781,39.877515,116.342879,11.53994137506691,48.22198641113937,0.9643591317672382,23178.9537250937,21.32164002965891,0,176.387082509691,176.2706146240234,183.5891571044922,10,-381.2757949820792,0
2021-02-12 14:04:56.99,2021-02-12 22:04:56.99,1259.760109901428,39.877331,116.342898,11.44478015871144,48.35322775691748,0.9622736728968669,23199.53940369569,21.30018578513011,0,176.3394598933783,176.2706146240234,183.5891571044922,10,-606.2526038708074,0
2021-02-12 14:04:57.99,2021-02-12 22:04:57.99,1260.760145545006,39.877147,116.342916,11.47841071421672,48.49434242863208,0.9640343405471115,23219.99368230403,21.08010055451834,0,176.2982972470087,176.2706146240234,183.5891571044922,10,-894.2611436070306,0
2021-02-12 14:04:58.99,2021-02-12 22:04:58.99,1261.760179281235,39.876959,116.342937,11.43551289670924,48.80277843773365,0.955346788443776,23241.02002246315,21.28203242948833,0,176.2502640681266,176.2706146240234,183.5891571044922,10,-1623.128110855272,0
2021-02-12 14:04:59.99,2021-02-12 22:04:59.99,1262.760211348534,39.876770,116.342958,11.43080385481753,49.24678155127913,0.9602547281145495,23262.18722913776,21.52677509976863,0,176.2539301668764,176.2706146240234,183.5891571044922,10,18040.60138766362,0
2021-02-12 14:05:00.99,2021-02-12 22:05:00.99,1263.760244011879,39.876576,116.342977,11.53468738654185,49.42982392478734,0.9625066872085355,23283.78365294398,21.72346835935796,0,176.2168890373974,176.2706146240234,183.5891571044922,10,1277.017465484909,0
2021-02-12 14:05:01.99,2021-02-12 22:05:01.99,1264.760369420052,39.876381,116.342990,11.61405485938641,49.20097083039582,0.9724092990971935,23305.56582182571,21.90891321220711,0,176.2793577358624,176.2706146240234,183.5891571044922,10,879.7854577767881,0
2021-02-12 14:05:02.99,2021-02-12 22:05:02.99,1265.760303497314,39.876191,116.343013,11.5079230689646,49.15104447770864,0.964783670639988,23326.75925682154,21.98716252423315,0,176.3412171784035,176.2706146240234,183.5891571044922,10,791.5391790295755,0
2021-02-12 14:05:03.99,2021-02-12 22:05:03.99,1266.760332226753,39.875997,116.343032,11.47135540309848,48.88645937666297,0.9576750557462167,23348.46249099481,22.09006589105701,0,176.208664545857,176.2706146240234,183.5891571044922,10,880.6823710475085,0
2021-02-12 14:05:04.99,2021-02-12 22:05:04.99,1267.760359048843,39.875801,116.343065,11.50450183829551,48.48603823874146,1.017864425167606,23370.49432571138,22.21048679492214,0,175.6578757571959,176.2706146240234,183.5891571044922,10,1048.274936346255,0
2021-02-12 14:05:05.99,2021-02-12 22:05:05.99,1268.760408639908,39.875598,116.343084,11.49853590712537,48.12178551964462,1.071499167472596,23393.07026828228,22.3448668294262,0,175.6493587368009,176.2706146240234,183.5891571044922,10,1811.746806045541,0
2021-02-12 14:05:06.99,2021-02-12 22:05:06.99,1269.760411739349,39.875407,116.343105,11.4117898015553,47.73681104835123,1.125659553740491,23414.48608520613,22.31867053931609,0,175.8743712368386,176.2706146240234,183.5891571044922,10,16119.56640373171,0
2021-02-12 14:05:07.99,2021-02-12 22:05:07.99,1270.760436296463,39.875223,116.343111,11.2483571411422,46.77009617723525,1.17169975320298,23434.9937296043,22.22684066357416,0,176.1868938903879,176.2706146240234,183.5891571044922,10,-1263.962149869687,0
2021-02-12 14:05:08.99,2021-02-12 22:05:08.99,1271.76046025753,39.875036,116.343125,11.24707943734554,46.28139646351337,1.224448545679949,23455.79895192378,22.09922784231854,0,176.3002242305264,177.2707366943359,184.5892791748047,10,-584.6619571651568,0
2021-02-12 14:05:09.99,2021-02-12 22:05:09.99,1272.760484099388,39.874848,116.343139,11.21496578213159,45.62678154557943,1.289297329349925,23476.78637727597,21.93317792215901,0,176.6180260635508,177.2707366943359,184.5892791748047,10,-349.4400577444038,0
2021-02-12 14:05:10.99,2021-02-12 22:05:10.99,1273.760507702827,39.874657,116.343155,11.08209182419416,44.93679882027209,1.197166920669986,23498.05448109382,21.85417803101282,0,177.5105262662455,179.3087005615234,186.6272430419922,10,-263.4781309882823,0
2021-02-12 14:05:11.99,2021-02-12 22:05:11.99,1274.760529637337,39.874468,116.343160,10.94958665099458,44.83687710016966,1.145367635450177,23519.12673831149,21.78793442313052,0,178.9833617688066,180.323486328125,187.6420288085938,10,-215.9572245324917,0
2021-02-12 14:05:12.99,2021-02-12 22:05:12.99,1275.760550498962,39.874274,116.343163,10.87205141482492,44.29140643402934,1.110699922728445,23540.65655610731,21.78365119480564,0,180.2674333068395,180.323486328125,187.6420288085938,10,-189.1812393140974,0
2021-02-12 14:05:13.99,2021-02-12 22:05:13.99,1276.760571599007,39.874082,116.343148,10.84561380160015,43.98940428160131,1.065552670074361,23562.14858089936,21.80278012135822,0,181.560783673027,182.3299560546875,189.6484985351562,10,-176.9186148858211,0
2021-02-12 14:05:14.99,2021-02-12 22:05:14.99,1277.760592103004,39.873892,116.343121,10.89373913664121,43.77912827767432,1.041859127877086,23583.41795882857,21.77309934393263,0,183.4015605133679,182.3299560546875,189.6484985351562,10,-166.396810219795,0
2021-02-12 14:05:15.99,2021-02-12 22:05:15.99,1278.760611653328,39.873702,116.343094,10.84238271949871,43.86552484240383,1.022532758234104,23604.67416725762,21.75802270000831,0,184.4900965480727,183.3364562988281,190.6549987792969,10,-168.8535296547901,0
2021-02-12 14:05:16.99,2021-02-12 22:05:16.99,1279.760631799698,39.873517,116.343049,10.74132415919298,43.84690205100924,1.012062666191986,23625.63510651132,21.67121424967106,0,186.071147584333,184.3433074951172,191.6618499755859,10,-173.8665228621683,0
2021-02-12 14:05:17.99,2021-02-12 22:05:17.99,1280.760651111603,39.873328,116.343024,10.66867350065691,44.0455012768507,1.001103436490203,23646.78117895619,21.67311709671282,0,186.5338050701066,184.3433074951172,191.6618499755859,10,-186.5880636001258,0
2021-02-12 14:05:18.99,2021-02-12 22:05:18.99,1281.76067006588,39.873139,116.342997,10.61268620714031,44.21243325341493,0.9838253498389116,23667.89818403349,21.75391038660795,0,186.4543077483273,184.3433074951172,191.6618499755859,10,-197.7406497536957,0
2021-02-12 14:05:19.99,2021-02-12 22:05:19.99,1282.760687708855,39.872947,116.342965,10.68867631960822,44.28638669103384,0.9817296581674124,23689.50547985656,21.86090424360284,0,186.4537551684443,184.3433074951172,191.6618499755859,10,-218.8877035866691,0
2021-02-12 14:05:20.99,2021-02-12 22:05:20.99,1283.76070702076,39.872756,116.342922,10.73794072091401,44.49427468795329,0.9841620126763788,23711.06192284924,21.94503780459784,0,186.3087770933693,184.3433074951172,191.6618499755859,10,-243.3263177774927,0
2021-02-12 14:05:21.99,2021-02-12 22:05:21.99,1284.760724186897,39.872563,116.342891,10.77993570386491,44.53610900603235,0.9780048783157943,23732.6535361326,22.00724783591891,0,186.2556393883729,184.3433074951172,191.6618499755859,10,-268.5200069311689,0
2021-02-12 14:05:22.99,2021-02-12 22:05:22.99,1285.760741233826,39.872371,116.342865,10.77823406262482,44.4759913245216,1.020821075271306,23754.23050209504,22.05979100622914,0,186.6779716435337,184.3433074951172,191.6618499755859,10,-275.3434145164421,0
2021-02-12 14:05:23.99,2021-02-12 22:05:23.99,1286.760759592056,39.872177,116.342840,10.79328331051027,44.44603178743273,1.082262999104308,23775.89061659664,22.08108877282237,0,186.476288619942,184.3433074951172,191.6618499755859,10,-263.7203197696597,0
2021-02-12 14:05:24.99,2021-02-12 22:05:24.99,1287.760774731636,39.871983,116.342816,10.84830056699821,44.55098657868803,1.140755488985658,23797.57094761245,22.10526906217772,0,186.0940218659756,184.3433074951172,191.6618499755859,10,-234.1417959447006,0
2021-02-12 14:05:25.99,2021-02-12 22:05:25.99,1288.760791897774,39.871789,116.342798,10.89110953174219,44.56452934723347,1.189090647399299,23819.27792727443,22.08957995388209,0,185.8618540977394,184.3433074951172,191.6618499755859,10,-202.4861494286429,0
2021-02-12 14:05:26.99,2021-02-12 22:05:26.99,1289.760809540749,39.871601,116.342767,10.81725908714658,44.79922366794199,1.234427065927225,23840.35618493159,22.06102336100829,0,185.7905002699003,184.3433074951172,191.6618499755859,10,-184.784777031283,0
2021-02-12 14:05:27.99,2021-02-12 22:05:27.99,1290.760824561119,39.871407,116.342749,10.84774524370748,44.5749875549227,1.272686514529631,23862.03443264231,22.08490819391505,0,185.3351377724278,184.3433074951172,191.6618499755859,10,-172.605329775898,0
2021-02-12 14:05:28.99,2021-02-12 22:05:28.99,1291.760840773582,39.871218,116.342722,10.74360647894362,44.90896600950509,1.310071199869923,23883.09897249763,22.05722285106779,0,185.4557966089459,184.3433074951172,191.6618499755859,10,-169.0265453940956,0
2021-02-12 14:05:29.99,2021-02-12 22:05:29.99,1292.760855555534,39.871037,116.342694,10.61352228575349,45.10156507976353,1.346137487458529,23903.48136234983,22.00666334044242,0,185.4939273290146,184.3433074951172,191.6618499755859,10,-160.4737381946728,0
2021-02-12 14:05:30.99,2021-02-12 22:05:30.99,1293.760872006416,39.870851,116.342662,10.52873374963379,45.17043313197792,1.38092134176388,23924.37907347736,21.99965399900795,0,185.4981109787478,184.3433074951172,191.6618499755859,10,-155.8670737512668,0
2021-02-12 14:05:31.99,2021-02-12 22:05:31.99,1294.760887265205,39.870660,116.342640,10.45451625083815,45.10930281225592,1.257272023914326,23945.61827693695,22.03025104886501,0,185.2052556896711,184.3433074951172,191.6618499755859,10,-153.2692159542146,0
2021-02-12 14:05:32.99,2021-02-12 22:05:32.99,1295.760902285576,39.870466,116.342625,10.46512920726649,45.36869651358575,1.317675851799167,23967.30735564895,22.01720813603774,0,184.8636916975707,184.3433074951172,191.6618499755859,10,-157.9750863155241,0
2021-02-12 14:05:33.99,2021-02-12 22:05:33.99,1296.760917067528,39.870276,116.342605,10.48399489060688,45.75442147441208,1.364034689378524,23988.57099947583,21.99386374607133,0,184.5103743442855,184.3433074951172,191.6618499755859,10,-174.0369450875699,0
2021-02-12 14:05:34.99,2021-02-12 22:05:34.99,1297.760933041573,39.870083,116.342579,10.52901895150515,46.32613740116358,1.257794255722563,24010.12995653488,21.97448045480881,0,184.4180240043123,184.3433074951172,191.6618499755859,10,-210.9303748976563,0
2021-02-12 14:05:35.99,2021-02-12 22:05:35.99,1298.760948181152,39.869907,116.342553,10.54631314673776,47.07043258380145,1.182021074555546,24029.8725569794,21.84929490907509,0,184.4857835931462,184.3433074951172,191.6618499755859,10,-300.4066173057976,0
2021-02-12 14:05:36.99,2021-02-12 22:05:36.99,1299.76096200943,39.869727,116.342535,10.59270349743745,47.51102517265826,1.116612571279,24049.97335988992,21.8006466945988,0,184.3387346964176,183.3398590087891,190.6584014892578,10,-553.2759207480156,0
2021-02-12 14:05:38.00,2021-02-12 22:05:38.00,1300.760977268219,39.869532,116.342518,10.81736828827991,48.05653066467494,1.086319256057017,24071.7491000802,21.95877827008562,0,183.8625459639845,182.3274383544922,189.6459808349609,10,204979.8674511474,0
2021-02-12 14:05:39.00,2021-02-12 22:05:39.00,1301.76099050045,39.869334,116.342512,11.04507560288481,48.4083163542673,1.057449184657091,24093.69281491024,22.07319448528012,0,181.7017538965129,179.3030700683594,186.6216125488281,10,598.8363554927304,0
2021-02-12 14:05:40.00,2021-02-12 22:05:40.00,1302.761005163193,39.869141,116.342525,11.28519348688523,48.94345176592469,1.101752845895056,24115.23877946879,21.69942913077992,0,177.3408045257497,173.9691619873047,181.2877044677734,10,283.87755167494,0
2021-02-12 14:05:41.00,2021-02-12 22:05:41.00,1303.761019706726,39.868947,116.342550,11.54449811850066,48.88170351274312,1.069502230442203,24136.90744139629,21.81074204441635,0,172.4003171614477,169.7522277832031,177.0707702636719,10,203.6218296350671,0
2021-02-12 14:05:42.00,2021-02-12 22:05:42.00,1304.761034011841,39.868757,116.342599,11.88586693351259,49.11967852246016,1.043380667499113,24158.49884550216,21.94961919691751,0,168.4684376932991,166.6320953369141,173.9506378173828,10,165.7313343034539,0
2021-02-12 14:05:43.00,2021-02-12 22:05:43.00,1305.761048197746,39.868568,116.342671,12.17576581850928,49.02026920299977,1.019772365191192,24180.39847053963,22.09117413696119,0,164.4337028264321,162.4554443359375,169.7739868164062,10,147.7544800606533,0
2021-02-12 14:05:44.00,2021-02-12 22:05:44.00,1306.761066436768,39.868384,116.342764,12.11690793016043,49.36587329488248,1.07837078414039,24202.42805017511,22.0557679947367,0,159.9098973339094,159.3049926757812,166.62353515625,10,133.167565480408,0
2021-02-12 14:05:45.00,2021-02-12 22:05:45.00,1307.761075377464,39.868211,116.342872,11.9621197101094,49.59530388563871,1.130763968326765,24223.73095227855,21.82305648048268,0,155.7186428262944,155.1290130615234,162.4475555419922,10,120.3515153074641,0
